location,truth_date,yearweek,value
AT,2023-06-18,2023-W24,1
AT,2023-06-11,2023-W23,2
AT,2023-06-04,2023-W22,4
AT,2023-05-28,2023-W21,3
AT,2023-05-21,2023-W20,2
AT,2023-05-14,2023-W19,4
AT,2023-05-07,2023-W18,1
AT,2023-04-30,2023-W17,4
AT,2023-04-23,2023-W16,4
AT,2023-04-16,2023-W15,14
AT,2023-04-09,2023-W14,15
AT,2023-04-02,2023-W13,30
AT,2023-03-26,2023-W12,67
AT,2023-03-19,2023-W11,73
AT,2023-03-12,2023-W10,102
AT,2023-03-05,2023-W09,72
AT,2023-02-26,2023-W08,113
AT,2023-02-19,2023-W07,122
AT,2023-02-12,2023-W06,91
AT,2023-02-05,2023-W05,76
AT,2023-01-29,2023-W04,85
AT,2023-01-22,2023-W03,68
AT,2023-01-15,2023-W02,68
AT,2023-01-08,2023-W01,126
AT,2023-01-01,2022-W52,111
AT,2022-12-25,2022-W51,167
AT,2022-12-18,2022-W50,160
AT,2022-12-11,2022-W49,158
AT,2022-12-04,2022-W48,128
AT,2022-11-27,2022-W47,148
AT,2022-11-20,2022-W46,141
AT,2022-11-13,2022-W45,149
AT,2022-11-06,2022-W44,140
AT,2022-10-30,2022-W43,166
AT,2022-10-23,2022-W42,184
AT,2022-10-16,2022-W41,238
AT,2022-10-09,2022-W40,25
AT,2022-10-02,2022-W39,423
AT,2022-09-25,2022-W38,385
AT,2022-09-18,2022-W37,296
AT,2022-09-11,2022-W36,222
AT,2022-09-04,2022-W35,242
AT,2022-08-28,2022-W34,261
AT,2022-08-21,2022-W33,310
AT,2022-08-14,2022-W32,249
AT,2022-08-07,2022-W31,298
AT,2022-07-31,2022-W30,469
AT,2022-07-24,2022-W29,559
AT,2022-07-17,2022-W28,609
AT,2022-07-10,2022-W27,449
AT,2022-07-03,2022-W26,409
AT,2022-06-26,2022-W25,377
AT,2022-06-19,2022-W24,269
AT,2022-06-12,2022-W23,191
AT,2022-06-05,2022-W22,205
AT,2022-05-29,2022-W21,170
AT,2022-05-22,2022-W20,173
AT,2022-05-15,2022-W19,230
AT,2022-05-08,2022-W18,287
AT,2022-05-01,2022-W17,332
AT,2022-04-24,2022-W16,331
AT,2022-04-17,2022-W15,457
AT,2022-04-10,2022-W14,569
AT,2022-04-03,2022-W13,743
AT,2022-03-27,2022-W12,953
AT,2022-03-20,2022-W11,870
AT,2022-03-13,2022-W10,875
AT,2022-03-06,2022-W09,786
AT,2022-02-27,2022-W08,752
AT,2022-02-20,2022-W07,763
AT,2022-02-13,2022-W06,707
AT,2022-02-06,2022-W05,711
AT,2022-01-30,2022-W04,621
AT,2022-01-23,2022-W03,486
AT,2022-01-16,2022-W02,391
AT,2022-01-09,2022-W01,276
AT,2022-01-02,2021-W52,225
AT,2021-12-26,2021-W51,209
AT,2021-12-19,2021-W50,327
AT,2021-12-12,2021-W49,441
AT,2021-12-05,2021-W48,752
AT,2021-11-28,2021-W47,1020
AT,2021-11-21,2021-W46,1088
AT,2021-11-14,2021-W45,922
AT,2021-11-07,2021-W44,740
AT,2021-10-31,2021-W43,563
AT,2021-10-24,2021-W42,443
AT,2021-10-17,2021-W41,281
AT,2021-10-10,2021-W40,278
AT,2021-10-03,2021-W39,273
AT,2021-09-26,2021-W38,257
AT,2021-09-19,2021-W37,260
AT,2021-09-12,2021-W36,285
AT,2021-09-05,2021-W35,242
AT,2021-08-29,2021-W34,219
AT,2021-08-22,2021-W33,165
AT,2021-08-15,2021-W32,125
AT,2021-08-08,2021-W31,74
AT,2021-08-01,2021-W30,43
AT,2021-07-25,2021-W29,41
AT,2021-07-18,2021-W28,37
AT,2021-07-11,2021-W27,23
AT,2021-07-04,2021-W26,25
AT,2021-06-27,2021-W25,34
AT,2021-06-20,2021-W24,36
AT,2021-06-13,2021-W23,57
AT,2021-06-06,2021-W22,71
AT,2021-05-30,2021-W21,78
AT,2021-05-23,2021-W20,115
AT,2021-05-16,2021-W19,184
AT,2021-05-09,2021-W18,260
AT,2021-05-02,2021-W17,346
AT,2021-04-25,2021-W16,441
AT,2021-04-18,2021-W15,578
AT,2021-04-11,2021-W14,611
AT,2021-04-04,2021-W13,671
AT,2021-03-28,2021-W12,681
AT,2021-03-21,2021-W11,698
AT,2021-03-14,2021-W10,615
AT,2021-03-07,2021-W09,531
AT,2021-02-28,2021-W08,440
AT,2021-02-21,2021-W07,409
AT,2021-02-14,2021-W06,396
AT,2021-02-07,2021-W05,442
AT,2021-01-31,2021-W04,538
AT,2021-01-24,2021-W03,559
AT,2021-01-17,2021-W02,606
AT,2021-01-10,2021-W01,702
AT,2021-01-10,2020-W53,693
AT,2021-01-03,2020-W52,670
AT,2020-12-27,2020-W51,776
AT,2020-12-20,2020-W50,1051
AT,2020-12-13,2020-W49,1170
AT,2020-12-06,2020-W48,1254
AT,2020-11-29,2020-W47,1432
AT,2020-11-22,2020-W46,1452
AT,2020-11-15,2020-W45,1207
AT,2020-11-08,2020-W44,761
AT,2020-11-01,2020-W43,537
AT,2020-10-25,2020-W42,310
AT,2020-10-18,2020-W41,211
AT,2020-10-11,2020-W40,149
AT,2020-10-04,2020-W39,133
AT,2020-09-27,2020-W38,111
AT,2020-09-20,2020-W37,95
AT,2020-09-13,2020-W36,47
AT,2020-09-06,2020-W35,42
AT,2020-08-30,2020-W34,50
AT,2020-08-23,2020-W33,49
AT,2020-08-16,2020-W32,41
AT,2020-08-09,2020-W31,30
AT,2020-08-02,2020-W30,35
AT,2020-07-26,2020-W29,48
AT,2020-07-19,2020-W28,42
AT,2020-07-12,2020-W27,37
AT,2020-07-05,2020-W26,20
AT,2020-06-28,2020-W25,18
AT,2020-06-21,2020-W24,15
AT,2020-06-14,2020-W23,14
AT,2020-06-07,2020-W22,11
AT,2020-05-31,2020-W21,17
AT,2020-05-24,2020-W20,15
AT,2020-05-17,2020-W19,25
AT,2020-05-10,2020-W18,41
AT,2020-05-03,2020-W17,67
AT,2020-04-26,2020-W16,110
AT,2020-04-19,2020-W15,219
AT,2020-04-12,2020-W14,332
AT,2020-04-05,2020-W13,514
AT,2020-03-29,2020-W12,269
AT,2020-03-22,2020-W11,46
AT,2020-03-15,2020-W10,14
AT,2020-03-08,2020-W09,4
BE,2023-07-02,2023-W26,116
BE,2023-06-25,2023-W25,139
BE,2023-06-18,2023-W24,211
BE,2023-06-11,2023-W23,238
BE,2023-06-04,2023-W22,306
BE,2023-05-28,2023-W21,394
BE,2023-05-21,2023-W20,549
BE,2023-05-14,2023-W19,655
BE,2023-05-07,2023-W18,830
BE,2023-04-30,2023-W17,960
BE,2023-04-23,2023-W16,1184
BE,2023-04-16,2023-W15,1349
BE,2023-04-09,2023-W14,1507
BE,2023-04-02,2023-W13,1954
BE,2023-03-26,2023-W12,2237
BE,2023-03-19,2023-W11,2347
BE,2023-03-12,2023-W10,1981
BE,2023-03-05,2023-W09,1735
BE,2023-02-26,2023-W08,1540
BE,2023-02-19,2023-W07,1215
BE,2023-02-12,2023-W06,950
BE,2023-02-05,2023-W05,808
BE,2023-01-29,2023-W04,663
BE,2023-01-22,2023-W03,857
BE,2023-01-15,2023-W02,1086
BE,2023-01-08,2023-W01,1594
BE,2023-01-01,2022-W52,799
BE,2022-12-25,2022-W51,932
BE,2022-12-18,2022-W50,890
BE,2022-12-11,2022-W49,666
BE,2022-12-04,2022-W48,533
BE,2022-11-27,2022-W47,416
BE,2022-11-20,2022-W46,330
BE,2022-11-13,2022-W45,363
BE,2022-11-06,2022-W44,344
BE,2022-10-30,2022-W43,512
BE,2022-10-23,2022-W42,747
BE,2022-10-16,2022-W41,742
BE,2022-10-09,2022-W40,772
BE,2022-10-02,2022-W39,651
BE,2022-09-25,2022-W38,487
BE,2022-09-18,2022-W37,382
BE,2022-09-11,2022-W36,394
BE,2022-09-04,2022-W35,414
BE,2022-08-28,2022-W34,462
BE,2022-08-21,2022-W33,556
BE,2022-08-14,2022-W32,660
BE,2022-08-07,2022-W31,796
BE,2022-07-31,2022-W30,933
BE,2022-07-24,2022-W29,1099
BE,2022-07-17,2022-W28,1172
BE,2022-07-10,2022-W27,1010
BE,2022-07-03,2022-W26,838
BE,2022-06-26,2022-W25,700
BE,2022-06-19,2022-W24,512
BE,2022-06-12,2022-W23,415
BE,2022-06-05,2022-W22,362
BE,2022-05-29,2022-W21,446
BE,2022-05-22,2022-W20,568
BE,2022-05-15,2022-W19,734
BE,2022-05-08,2022-W18,899
BE,2022-05-01,2022-W17,988
BE,2022-04-24,2022-W16,1253
BE,2022-04-17,2022-W15,1528
BE,2022-04-10,2022-W14,1512
BE,2022-04-03,2022-W13,1535
BE,2022-03-27,2022-W12,1418
BE,2022-03-20,2022-W11,1226
BE,2022-03-13,2022-W10,1024
BE,2022-03-06,2022-W09,985
BE,2022-02-27,2022-W08,1051
BE,2022-02-20,2022-W07,1468
BE,2022-02-13,2022-W06,1958
BE,2022-02-06,2022-W05,2444
BE,2022-01-30,2022-W04,2523
BE,2022-01-23,2022-W03,2068
BE,2022-01-16,2022-W02,1400
BE,2022-01-09,2022-W01,1285
BE,2022-01-02,2021-W52,1037
BE,2021-12-26,2021-W51,996
BE,2021-12-19,2021-W50,1375
BE,2021-12-12,2021-W49,1908
BE,2021-12-05,2021-W48,2174
BE,2021-11-28,2021-W47,2197
BE,2021-11-21,2021-W46,1967
BE,2021-11-14,2021-W45,1622
BE,2021-11-07,2021-W44,1242
BE,2021-10-31,2021-W43,1072
BE,2021-10-24,2021-W42,774
BE,2021-10-17,2021-W41,485
BE,2021-10-10,2021-W40,391
BE,2021-10-03,2021-W39,426
BE,2021-09-26,2021-W38,355
BE,2021-09-19,2021-W37,430
BE,2021-09-12,2021-W36,426
BE,2021-09-05,2021-W35,483
BE,2021-08-29,2021-W34,421
BE,2021-08-22,2021-W33,412
BE,2021-08-15,2021-W32,384
BE,2021-08-08,2021-W31,303
BE,2021-08-01,2021-W30,251
BE,2021-07-25,2021-W29,201
BE,2021-07-18,2021-W28,169
BE,2021-07-11,2021-W27,118
BE,2021-07-04,2021-W26,109
BE,2021-06-27,2021-W25,161
BE,2021-06-20,2021-W24,235
BE,2021-06-13,2021-W23,345
BE,2021-06-06,2021-W22,500
BE,2021-05-30,2021-W21,611
BE,2021-05-23,2021-W20,830
BE,2021-05-16,2021-W19,967
BE,2021-05-09,2021-W18,1139
BE,2021-05-02,2021-W17,1350
BE,2021-04-25,2021-W16,1600
BE,2021-04-18,2021-W15,1643
BE,2021-04-11,2021-W14,1780
BE,2021-04-04,2021-W13,1843
BE,2021-03-28,2021-W12,1693
BE,2021-03-21,2021-W11,1383
BE,2021-03-14,2021-W10,1132
BE,2021-03-07,2021-W09,1021
BE,2021-02-28,2021-W08,1049
BE,2021-02-21,2021-W07,837
BE,2021-02-14,2021-W06,834
BE,2021-02-07,2021-W05,928
BE,2021-01-31,2021-W04,837
BE,2021-01-24,2021-W03,991
BE,2021-01-17,2021-W02,840
BE,2021-01-10,2021-W01,923
BE,2021-01-10,2020-W53,662
BE,2021-01-03,2020-W52,1163
BE,2020-12-27,2020-W51,1291
BE,2020-12-20,2020-W50,1310
BE,2020-12-13,2020-W49,1361
BE,2020-12-06,2020-W48,1666
BE,2020-11-29,2020-W47,2185
BE,2020-11-22,2020-W46,3332
BE,2020-11-15,2020-W45,4300
BE,2020-11-08,2020-W44,4732
BE,2020-11-01,2020-W43,3415
BE,2020-10-25,2020-W42,1849
BE,2020-10-18,2020-W41,937
BE,2020-10-11,2020-W40,589
BE,2020-10-04,2020-W39,483
BE,2020-09-27,2020-W38,345
BE,2020-09-20,2020-W37,228
BE,2020-09-13,2020-W36,140
BE,2020-09-06,2020-W35,112
BE,2020-08-30,2020-W34,200
BE,2020-08-23,2020-W33,279
BE,2020-08-16,2020-W32,226
BE,2020-08-09,2020-W31,211
BE,2020-08-02,2020-W30,153
BE,2020-07-26,2020-W29,107
BE,2020-07-19,2020-W28,71
BE,2020-07-12,2020-W27,82
BE,2020-07-05,2020-W26,104
BE,2020-06-28,2020-W25,130
BE,2020-06-21,2020-W24,147
BE,2020-06-14,2020-W23,198
BE,2020-06-07,2020-W22,255
BE,2020-05-31,2020-W21,375
BE,2020-05-24,2020-W20,443
BE,2020-05-17,2020-W19,664
BE,2020-05-10,2020-W18,910
BE,2020-05-03,2020-W17,1420
BE,2020-04-26,2020-W16,1925
BE,2020-04-19,2020-W15,2830
BE,2020-04-12,2020-W14,3571
BE,2020-04-05,2020-W13,3499
BE,2020-03-29,2020-W12,1499
BE,2020-03-22,2020-W11,1524
BG,2021-12-26,2021-W51,1
BG,2021-12-19,2021-W50,2
BG,2020-03-22,2020-W11,2
BG,2020-03-15,2020-W10,2
CY,2024-10-06,2024-W40,2
CY,2024-09-29,2024-W39,24
CY,2024-09-22,2024-W38,16
CY,2024-09-15,2024-W37,22
CY,2024-09-08,2024-W36,29
CY,2024-09-01,2024-W35,34
CY,2024-08-25,2024-W34,33
CY,2024-08-18,2024-W33,51
CY,2024-08-11,2024-W32,54
CY,2024-08-04,2024-W31,49
CY,2024-07-28,2024-W30,71
CY,2024-07-21,2024-W29,64
CY,2024-07-14,2024-W28,79
CY,2024-07-07,2024-W27,67
CY,2024-06-30,2024-W26,52
CY,2024-06-23,2024-W25,34
CY,2024-06-16,2024-W24,21
CY,2024-06-09,2024-W23,16
CY,2024-06-02,2024-W22,8
CY,2024-05-26,2024-W21,2
CY,2024-05-19,2024-W20,4
CY,2024-05-12,2024-W19,6
CY,2024-05-05,2024-W18,7
CY,2024-04-28,2024-W17,3
CY,2024-04-21,2024-W16,2
CY,2024-04-14,2024-W15,4
CY,2024-04-07,2024-W14,6
CY,2024-03-31,2024-W13,11
CY,2024-03-24,2024-W12,7
CY,2024-03-17,2024-W11,8
CY,2024-03-10,2024-W10,6
CY,2024-03-03,2024-W09,16
CY,2024-02-25,2024-W08,13
CY,2024-02-18,2024-W07,15
CY,2024-02-11,2024-W06,25
CY,2024-02-04,2024-W05,21
CY,2024-01-28,2024-W04,46
CY,2024-01-21,2024-W03,54
CY,2024-01-14,2024-W02,108
CY,2024-01-07,2024-W01,108
CY,2023-12-31,2023-W52,105
CY,2023-12-24,2023-W51,72
CY,2023-12-17,2023-W50,59
CY,2023-12-10,2023-W49,54
CY,2023-12-03,2023-W48,11
CY,2023-11-19,2023-W46,3
CY,2023-11-12,2023-W45,24
CY,2023-11-05,2023-W44,24
CY,2023-10-29,2023-W43,40
CY,2023-10-22,2023-W42,28
CY,2023-10-15,2023-W41,51
CY,2023-10-08,2023-W40,47
CY,2023-10-01,2023-W39,54
CY,2023-09-24,2023-W38,45
CY,2023-09-17,2023-W37,37
CY,2023-09-10,2023-W36,31
CY,2023-09-03,2023-W35,36
CY,2023-08-27,2023-W34,47
CY,2023-08-20,2023-W33,59
CY,2023-08-13,2023-W32,30
CY,2023-08-06,2023-W31,30
CY,2023-07-30,2023-W30,18
CY,2023-07-23,2023-W29,30
CY,2023-07-16,2023-W28,15
CY,2023-07-09,2023-W27,9
CY,2023-07-02,2023-W26,4
CY,2023-06-25,2023-W25,9
CY,2023-06-18,2023-W24,16
CY,2023-06-11,2023-W23,18
CY,2023-06-04,2023-W22,35
CY,2023-05-28,2023-W21,28
CY,2023-05-21,2023-W20,48
CY,2023-05-14,2023-W19,47
CY,2023-05-07,2023-W18,30
CY,2023-04-23,2023-W16,34
CY,2023-04-16,2023-W15,31
CY,2023-04-09,2023-W14,41
CY,2023-04-02,2023-W13,25
CY,2023-03-26,2023-W12,30
CY,2023-03-19,2023-W11,31
CY,2023-03-12,2023-W10,33
CY,2023-03-05,2023-W09,36
CY,2023-02-26,2023-W08,40
CY,2023-02-19,2023-W07,33
CY,2023-02-12,2023-W06,28
CY,2023-02-05,2023-W05,23
CY,2023-01-29,2023-W04,22
CY,2023-01-22,2023-W03,48
CY,2023-01-15,2023-W02,84
CY,2023-01-08,2023-W01,70
CY,2023-01-01,2022-W52,63
CY,2022-12-25,2022-W51,63
CY,2022-12-18,2022-W50,61
CY,2022-12-11,2022-W49,69
CY,2022-12-04,2022-W48,72
CY,2022-11-27,2022-W47,63
CY,2022-11-20,2022-W46,70
CY,2022-11-13,2022-W45,52
CY,2022-11-06,2022-W44,68
CY,2022-10-30,2022-W43,59
CY,2022-10-23,2022-W42,46
CY,2022-10-16,2022-W41,53
CY,2022-10-09,2022-W40,38
CY,2022-10-02,2022-W39,38
CY,2022-09-25,2022-W38,48
CY,2022-09-18,2022-W37,47
CY,2022-09-11,2022-W36,33
CY,2022-09-04,2022-W35,32
CY,2022-08-28,2022-W34,38
CY,2022-08-21,2022-W33,58
CY,2022-08-14,2022-W32,42
CY,2022-08-07,2022-W31,69
CY,2022-07-31,2022-W30,65
CY,2022-07-24,2022-W29,100
CY,2022-07-17,2022-W28,115
CY,2022-07-10,2022-W27,130
CY,2022-07-03,2022-W26,107
CY,2022-06-26,2022-W25,74
CY,2022-06-19,2022-W24,48
CY,2022-06-12,2022-W23,20
CY,2022-06-05,2022-W22,32
CY,2022-05-29,2022-W21,25
CY,2022-05-22,2022-W20,29
CY,2022-05-15,2022-W19,30
CY,2022-05-08,2022-W18,33
CY,2022-05-01,2022-W17,53
CY,2022-04-24,2022-W16,49
CY,2022-04-17,2022-W15,76
CY,2022-04-10,2022-W14,164
CY,2022-04-03,2022-W13,192
CY,2022-03-27,2022-W12,195
CY,2022-03-20,2022-W11,156
CY,2022-03-13,2022-W10,95
CY,2022-03-06,2022-W09,101
CY,2022-02-27,2022-W08,120
CY,2022-02-20,2022-W07,136
CY,2022-02-13,2022-W06,155
CY,2022-02-06,2022-W05,165
CY,2022-01-30,2022-W04,161
CY,2022-01-23,2022-W03,158
CY,2022-01-16,2022-W02,188
CY,2022-01-09,2022-W01,216
CY,2022-01-02,2021-W52,153
CY,2021-12-26,2021-W51,108
CY,2021-12-19,2021-W50,127
CY,2021-12-12,2021-W49,111
CY,2021-12-05,2021-W48,82
CY,2021-11-28,2021-W47,72
CY,2021-11-21,2021-W46,68
CY,2021-11-14,2021-W45,59
CY,2021-11-07,2021-W44,40
CY,2021-10-31,2021-W43,43
CY,2021-10-24,2021-W42,33
CY,2021-10-17,2021-W41,37
CY,2021-10-10,2021-W40,29
CY,2021-10-03,2021-W39,31
CY,2021-09-26,2021-W38,40
CY,2021-09-19,2021-W37,54
CY,2021-09-12,2021-W36,77
CY,2021-09-05,2021-W35,92
CY,2021-08-29,2021-W34,92
CY,2021-08-22,2021-W33,123
CY,2021-08-15,2021-W32,149
CY,2021-08-08,2021-W31,203
CY,2021-08-01,2021-W30,226
CY,2021-07-25,2021-W29,243
CY,2021-07-18,2021-W28,194
CY,2021-07-11,2021-W27,140
CY,2021-07-04,2021-W26,75
CY,2021-06-27,2021-W25,33
CY,2021-06-20,2021-W24,35
CY,2021-06-13,2021-W23,20
CY,2021-06-06,2021-W22,22
CY,2021-05-30,2021-W21,39
CY,2021-05-23,2021-W20,67
CY,2021-05-16,2021-W19,110
CY,2021-05-09,2021-W18,180
CY,2021-05-02,2021-W17,224
CY,2021-04-25,2021-W16,255
CY,2021-04-18,2021-W15,205
CY,2021-04-11,2021-W14,178
CY,2021-04-04,2021-W13,167
CY,2021-03-28,2021-W12,138
CY,2021-03-21,2021-W11,162
CY,2021-03-14,2021-W10,174
CY,2021-03-07,2021-W09,105
CY,2021-02-28,2021-W08,57
CY,2021-02-21,2021-W07,67
CY,2021-02-14,2021-W06,57
CY,2021-02-07,2021-W05,70
CY,2021-01-31,2021-W04,70
CY,2021-01-24,2021-W03,93
CY,2021-01-17,2021-W02,121
CY,2021-01-10,2021-W01,141
CY,2021-01-10,2020-W53,127
CY,2021-01-03,2020-W52,107
CY,2020-12-27,2020-W51,96
CY,2020-12-20,2020-W50,75
CY,2020-12-13,2020-W49,74
CY,2020-12-06,2020-W48,82
CY,2020-11-29,2020-W47,73
CY,2020-11-22,2020-W46,59
CY,2020-11-15,2020-W45,67
CY,2020-11-08,2020-W44,36
CY,2020-11-01,2020-W43,32
CY,2020-10-25,2020-W42,29
CY,2020-10-18,2020-W41,5
CY,2020-10-11,2020-W40,4
CY,2020-10-04,2020-W39,15
CY,2020-09-27,2020-W38,6
CY,2020-09-20,2020-W37,2
CY,2020-09-13,2020-W36,1
CY,2020-09-06,2020-W35,6
CY,2020-08-30,2020-W34,3
CY,2020-08-23,2020-W33,2
CY,2020-08-16,2020-W32,4
CY,2020-08-09,2020-W31,8
CY,2020-08-02,2020-W30,1
CY,2020-07-26,2020-W29,1
CY,2020-07-05,2020-W26,2
CY,2020-06-28,2020-W25,1
CY,2020-06-21,2020-W24,1
CY,2020-06-14,2020-W23,1
CY,2020-06-07,2020-W22,1
CY,2020-05-31,2020-W21,2
CY,2020-05-24,2020-W20,1
CY,2020-05-17,2020-W19,6
CY,2020-05-10,2020-W18,6
CY,2020-05-03,2020-W17,6
CY,2020-04-26,2020-W16,12
CY,2020-04-19,2020-W15,21
CY,2020-04-12,2020-W14,46
CY,2020-04-05,2020-W13,51
CY,2020-03-29,2020-W12,18
CY,2020-03-22,2020-W11,7
CY,2020-03-15,2020-W10,1
CY,2020-02-09,2020-W05,1
CY,2020-01-12,2020-W01,1
CZ,2024-10-06,2024-W40,247
CZ,2024-09-29,2024-W39,253
CZ,2024-09-22,2024-W38,162
CZ,2024-09-15,2024-W37,77
CZ,2024-09-08,2024-W36,63
CZ,2024-09-01,2024-W35,50
CZ,2024-08-25,2024-W34,31
CZ,2024-08-18,2024-W33,53
CZ,2024-08-11,2024-W32,32
CZ,2024-08-04,2024-W31,13
CZ,2024-07-28,2024-W30,13
CZ,2024-07-21,2024-W29,9
CZ,2024-07-14,2024-W28,7
CZ,2024-07-07,2024-W27,2
CZ,2024-06-30,2024-W26,5
CZ,2024-06-23,2024-W25,4
CZ,2024-06-16,2024-W24,4
CZ,2024-06-09,2024-W23,3
CZ,2024-06-02,2024-W22,4
CZ,2024-05-26,2024-W21,4
CZ,2024-05-19,2024-W20,3
CZ,2024-05-12,2024-W19,2
CZ,2024-05-05,2024-W18,5
CZ,2024-04-28,2024-W17,2
CZ,2024-04-21,2024-W16,4
CZ,2024-04-14,2024-W15,9
CZ,2024-04-07,2024-W14,3
CZ,2024-03-31,2024-W13,5
CZ,2024-03-24,2024-W12,9
CZ,2024-03-17,2024-W11,9
CZ,2024-03-10,2024-W10,10
CZ,2024-03-03,2024-W09,13
CZ,2024-02-25,2024-W08,33
CZ,2024-02-18,2024-W07,29
CZ,2024-02-11,2024-W06,53
CZ,2024-02-04,2024-W05,65
CZ,2024-01-28,2024-W04,85
CZ,2024-01-21,2024-W03,145
CZ,2024-01-14,2024-W02,208
CZ,2024-01-07,2024-W01,328
CZ,2023-12-31,2023-W52,432
CZ,2023-12-24,2023-W51,576
CZ,2023-12-17,2023-W50,777
CZ,2023-12-10,2023-W49,797
CZ,2023-12-03,2023-W48,560
CZ,2023-11-26,2023-W47,558
CZ,2023-11-19,2023-W46,404
CZ,2023-11-12,2023-W45,354
CZ,2023-11-05,2023-W44,352
CZ,2023-10-29,2023-W43,329
CZ,2023-10-22,2023-W42,220
CZ,2023-10-15,2023-W41,203
CZ,2023-10-08,2023-W40,156
CZ,2023-10-01,2023-W39,149
CZ,2023-09-24,2023-W38,115
CZ,2023-09-17,2023-W37,94
CZ,2023-09-10,2023-W36,49
CZ,2023-09-03,2023-W35,19
CZ,2023-08-27,2023-W34,28
CZ,2023-08-20,2023-W33,8
CZ,2023-08-13,2023-W32,9
CZ,2023-08-06,2023-W31,10
CZ,2023-07-30,2023-W30,4
CZ,2023-07-23,2023-W29,6
CZ,2023-07-16,2023-W28,8
CZ,2023-07-09,2023-W27,6
CZ,2023-07-02,2023-W26,5
CZ,2023-06-25,2023-W25,7
CZ,2023-06-18,2023-W24,13
CZ,2023-06-11,2023-W23,14
CZ,2023-06-04,2023-W22,19
CZ,2023-05-28,2023-W21,25
CZ,2023-05-21,2023-W20,48
CZ,2023-05-14,2023-W19,59
CZ,2023-05-07,2023-W18,65
CZ,2023-04-30,2023-W17,114
CZ,2023-04-23,2023-W16,123
CZ,2023-04-16,2023-W15,215
CZ,2023-04-09,2023-W14,204
CZ,2023-04-02,2023-W13,287
CZ,2023-03-26,2023-W12,407
CZ,2023-03-19,2023-W11,551
CZ,2023-03-12,2023-W10,520
CZ,2023-03-05,2023-W09,442
CZ,2023-02-26,2023-W08,571
CZ,2023-02-19,2023-W07,441
CZ,2023-02-12,2023-W06,348
CZ,2023-02-05,2023-W05,266
CZ,2023-01-29,2023-W04,180
CZ,2023-01-22,2023-W03,191
CZ,2023-01-15,2023-W02,213
CZ,2023-01-08,2023-W01,362
CZ,2023-01-01,2022-W52,423
CZ,2022-12-25,2022-W51,451
CZ,2022-12-18,2022-W50,573
CZ,2022-12-11,2022-W49,544
CZ,2022-12-04,2022-W48,446
CZ,2022-11-27,2022-W47,450
CZ,2022-11-20,2022-W46,414
CZ,2022-11-13,2022-W45,463
CZ,2022-11-06,2022-W44,526
CZ,2022-10-30,2022-W43,665
CZ,2022-10-23,2022-W42,823
CZ,2022-10-16,2022-W41,1624
CZ,2022-10-09,2022-W40,1999
CZ,2022-10-02,2022-W39,1973
CZ,2022-09-25,2022-W38,1314
CZ,2022-09-18,2022-W37,1036
CZ,2022-09-11,2022-W36,892
CZ,2022-09-04,2022-W35,781
CZ,2022-08-28,2022-W34,824
CZ,2022-08-21,2022-W33,1063
CZ,2022-08-14,2022-W32,1184
CZ,2022-08-07,2022-W31,1279
CZ,2022-07-31,2022-W30,1385
CZ,2022-07-24,2022-W29,1170
CZ,2022-07-17,2022-W28,696
CZ,2022-07-10,2022-W27,341
CZ,2022-07-03,2022-W26,302
CZ,2022-06-26,2022-W25,158
CZ,2022-06-19,2022-W24,119
CZ,2022-06-12,2022-W23,105
CZ,2022-06-05,2022-W22,108
CZ,2022-05-29,2022-W21,121
CZ,2022-05-22,2022-W20,191
CZ,2022-05-15,2022-W19,223
CZ,2022-05-08,2022-W18,436
CZ,2022-05-01,2022-W17,704
CZ,2022-04-24,2022-W16,923
CZ,2022-04-17,2022-W15,1034
CZ,2022-04-10,2022-W14,1443
CZ,2022-04-03,2022-W13,1730
CZ,2022-03-27,2022-W12,1867
CZ,2022-03-20,2022-W11,2223
CZ,2022-03-13,2022-W10,2261
CZ,2022-03-06,2022-W09,2306
CZ,2022-02-27,2022-W08,2938
CZ,2022-02-20,2022-W07,3560
CZ,2022-02-13,2022-W06,4109
CZ,2022-02-06,2022-W05,3707
CZ,2022-01-30,2022-W04,2592
CZ,2022-01-23,2022-W03,1549
CZ,2022-01-16,2022-W02,1053
CZ,2022-01-09,2022-W01,1578
CZ,2022-01-02,2021-W52,2185
CZ,2021-12-26,2021-W51,2381
CZ,2021-12-19,2021-W50,3406
CZ,2021-12-12,2021-W49,4224
CZ,2021-12-05,2021-W48,4893
CZ,2021-11-28,2021-W47,5033
CZ,2021-11-21,2021-W46,4408
CZ,2021-11-14,2021-W45,3429
CZ,2021-11-07,2021-W44,2601
CZ,2021-10-31,2021-W43,1598
CZ,2021-10-24,2021-W42,956
CZ,2021-10-17,2021-W41,497
CZ,2021-10-10,2021-W40,324
CZ,2021-10-03,2021-W39,211
CZ,2021-09-26,2021-W38,152
CZ,2021-09-19,2021-W37,151
CZ,2021-09-12,2021-W36,115
CZ,2021-09-05,2021-W35,78
CZ,2021-08-29,2021-W34,58
CZ,2021-08-22,2021-W33,68
CZ,2021-08-15,2021-W32,53
CZ,2021-08-08,2021-W31,52
CZ,2021-08-01,2021-W30,53
CZ,2021-07-25,2021-W29,53
CZ,2021-07-18,2021-W28,38
CZ,2021-07-11,2021-W27,33
CZ,2021-07-04,2021-W26,38
CZ,2021-06-27,2021-W25,45
CZ,2021-06-20,2021-W24,87
